,judul,url,date,label
2680,[SALAH] Korea Selatan Bela Indonesia Setelah Disahkannya Gol Irak di Piala Asia 2023,https://turnbackhoax.id/2024/01/30/salah-korea-selatan-bela-indonesia-setelah-disahkannya-gol-irak-di-piala-asia-2023/,"Januari 30, 2024",positive
2681,[SALAH] Akun Tiruan BSI Berisi Pengajuan Pinjol,https://turnbackhoax.id/2024/01/30/salah-akun-tiruan-bsi-berisi-pengajuan-pinjol/,"Januari 30, 2024",positive
2682,[SALAH] Semarang Digulung Ombak Setinggi 30 Meter,https://turnbackhoax.id/2024/01/30/salah-semarang-digulung-ombak-setinggi-30-meter/,"Januari 30, 2024",positive
2683,[SALAH] Akun Tiruan BNI Berisi Pengajuan Pinjol,https://turnbackhoax.id/2024/01/30/salah-akun-tiruan-bni-berisi-pengajuan-pinjol/,"Januari 30, 2024",positive
2684,[SALAH] “Disambut 1 juta Warga Sulsel dan 2 Pesawat Tempur TNI AU #prabowopresiden2024”,https://turnbackhoax.id/2024/01/30/salah-disambut-1-juta-warga-sulsel-dan-2-pesawat-tempur-tni-au-prabowopresiden2024/,"Januari 30, 2024",positive
2685,[SALAH] Video Kapal Pengungsi Rohingya Tiba di Surabaya,https://turnbackhoax.id/2024/01/30/salah-video-kapal-pengungsi-rohingya-tiba-di-surabaya/,"Januari 30, 2024",positive
2686,[SALAH] Video Bantuan Kemanusiaan untuk Palestina di Perbatasan Mesir Dibuang karena Kedaluwarsa,https://turnbackhoax.id/2024/01/30/salah-video-bantuan-kemanusiaan-untuk-palestina-di-perbatasan-mesir-dibuang-karena-kedaluwarsa/,"Januari 30, 2024",positive
2687,[SALAH] 11.000 Politisi dan Elit di Selandia Baru Dapat Pengecualian Wajib Vaksin Covid-19,https://turnbackhoax.id/2024/01/30/salah-11-000-politisi-dan-elit-di-selandia-baru-dapat-pengecualian-wajib-vaksin-covid-19/,"Januari 30, 2024",positive
2688,[SALAH] 928 Rumah Di Banten Hancur Karena Angin Puting Beliung,https://turnbackhoax.id/2024/01/30/salah-928-rumah-di-banten-hancur-karena-angin-puting-beliung/,"Januari 30, 2024",positive
2689,[SALAH] Ribuan Budayawan Yogyakarta Serukan Dukungan Ganjar-Mahfud,https://turnbackhoax.id/2024/01/30/salah-ribuan-budayawan-yogyakarta-serukan-dukungan-ganjar-mahfud/,"Januari 30, 2024",positive
2690,[SALAH] Bill Gates Membuat Program Dokumen Identitas Digital di Seluruh Dunia bersama WEF dan PBB,https://turnbackhoax.id/2024/01/30/salah-bill-gates-membuat-program-dokumen-identitas-digital-di-seluruh-dunia-bersama-wef-dan-pbb/,"Januari 30, 2024",positive
2691,[SALAH] Pada Tahun 2022 Prabowo Dapat Rekor Muri Capres Gagal 3x Beruntun,https://turnbackhoax.id/2024/01/30/salah-pada-tahun-2022-prabowo-dapat-rekor-muri-capres-gagal-3x-beruntun/,"Januari 30, 2024",positive
2692,[SALAH] Bill Gates Menyumbang 88% Pendanaan untuk Organisasi Kesehatan Dunia,https://turnbackhoax.id/2024/01/30/salah-bill-gates-menyumbang-88-pendanaan-untuk-organisasi-kesehatan-dunia/,"Januari 30, 2024",positive
2693,"[SALAH] Penikaman di Tempat Pemungutan Suara di Tainan, Taiwan 2024",https://turnbackhoax.id/2024/01/30/salah-penikaman-di-tempat-pemungutan-suara-di-tainan-taiwan-2024/,"Januari 30, 2024",positive
2694,[SALAH] “AFC jadwalkan Pertandingan ulang antara Indonesia vs Iraq”,https://turnbackhoax.id/2024/01/30/salah-afc-jadwalkan-pertandingan-ulang-antara-indonesia-vs-iraq/,"Januari 30, 2024",positive
2695,[SALAH]: “Elite PDIP deklarasi dukungan untuk Anies dan Muhaimin”,https://turnbackhoax.id/2024/01/30/salah-elite-pdip-deklarasi-dukungan-untuk-anies-dan-muhaimin/,"Januari 30, 2024",positive
2696,[SALAH]: Indonesia mengalahkan Jepang dengan skor 19-45,https://turnbackhoax.id/2024/01/30/salah-indonesia-mengalahkan-jepang-dengan-skor-19-45/,"Januari 30, 2024",positive
2697,[SALAH] SURAT TANDA IZIN PENDAFTARAN PENYELENGGARA INOVASI KEUANGAN DIGITAL OLEH OJK,https://turnbackhoax.id/2024/01/30/salah-surat-tanda-izin-pendaftaran-penyelenggara-inovasi-keuangan-digital-oleh-ojk/,"Januari 30, 2024",positive
2698,[SALAH] Perekrutan 100 Guru PPPK Sarjana Penjas untuk SD Kota Kendari,https://turnbackhoax.id/2024/01/30/salah-perekrutan-100-guru-pppk-sarjana-penjas-untuk-sd-kota-kendari/,"Januari 30, 2024",positive
2699,"[SALAH] AKUN WHATSAPP PJ BUPATI GARUT, BARNAS ADJIDIN",https://turnbackhoax.id/2024/01/30/salah-akun-whatsapp-pj-bupati-garut-barnas-adjidin/,"Januari 30, 2024",positive
2700,[SALAH] AKUN FACEBOOK PJ BUPATI BARITO UTARA “@DrsMuhlis”,https://turnbackhoax.id/2024/01/30/salah-akun-facebook-pj-bupati-barito-utara-drsmuhlis/,"Januari 30, 2024",positive
2701,[SALAH] Jokowi Deklarasi Ganjar Presiden RI 2024,https://turnbackhoax.id/2024/01/29/salah-jokowi-deklarasi-ganjar-presiden-ri-2024/,"Januari 29, 2024",positive
2702,[SALAH] Jakarta Pusat Tumbang Dihantam Gelombang Tinggi Hingga ke Perkotaan,https://turnbackhoax.id/2024/01/29/salah-jakarta-pusat-tumbang-dihantam-gelombang-tinggi-hingga-ke-perkotaan/,"Januari 29, 2024",positive
2703,[SALAH] Para Wanita di Finlandia Demo Supaya Pria Bisa Punya Istri Lebih dari Satu,https://turnbackhoax.id/2024/01/29/salah-para-wanita-di-finlandia-demo-supaya-pria-bisa-punya-istri-lebih-dari-satu/,"Januari 29, 2024",positive
2704,[SALAH] Gelombang Tinggi Hantam Bersih 1.085 Rumah di Papua,https://turnbackhoax.id/2024/01/29/salah-gelombang-tinggi-hantam-bersih-1-085-rumah-di-papua/,"Januari 29, 2024",positive
2705,[SALAH] Para Kader PSI Berpindah Haluan Mendukung Paslon 03,https://turnbackhoax.id/2024/01/29/salah-para-kader-psi-berpindah-haluan-mendukung-paslon-03/,"Januari 29, 2024",positive
2706,[SALAH] Penggembosan Suara Anies di Ponpes Dalwa Raci Bangil,https://turnbackhoax.id/2024/01/29/salah-penggembosan-suara-anies-di-ponpes-dalwa-raci-bangil/,"Januari 29, 2024",positive
2707,[SALAH] AHY Nyatakan Dukungan dan Minta Rakyat Pilih Anies,https://turnbackhoax.id/2024/01/29/salah-ahy-nyatakan-dukungan-dan-minta-rakyat-pilih-anies/,"Januari 29, 2024",positive
2708,[SALAH] Kang Emil Memimpin Ribuan Relawan Untuk Mendukung Anies,https://turnbackhoax.id/2024/01/29/salah-kang-emil-memimpin-ribuan-relawan-untuk-mendukung-anies/,"Januari 29, 2024",positive
2709,[SALAH] Nagita Slavina Menyatakan Dukungan Untuk Anies Baswedan Sebagai Calon Presiden 2024,https://turnbackhoax.id/2024/01/29/salah-nagita-slavina-menyatakan-dukungan-untuk-anies-baswedan-sebagai-calon-presiden-2024/,"Januari 29, 2024",positive
2710,[SALAH] Ribuan Kader Demokrat Khianati AHY Demi Dukung Anies Baswedan,https://turnbackhoax.id/2024/01/29/salah-ribuan-kader-demokrat-khianati-ahy-demi-dukung-anies-baswedan/,"Januari 29, 2024",positive
2711,[SALAH] ARTIS-ARTIS TOP INDONESIA SERENTAK DUKUNG GANJAR,https://turnbackhoax.id/2024/01/29/salah-artis-artis-top-indonesia-serentak-dukung-ganjar/,"Januari 29, 2024",positive
2712,[SALAH] MAHFUD MD PIMPIN MENTERI MUNDUR KARENA MUAK DENGAN JOKOWI,https://turnbackhoax.id/2024/01/29/salah-mahfud-md-pimpin-menteri-mundur-karena-muak-dengan-jokowi/,"Januari 29, 2024",positive
2713,[SALAH] Pak Jokowi Jalan Kaki Dikarenakan Ban Bocor,https://turnbackhoax.id/2024/01/29/salah-pak-jokowi-jalan-kaki-dikarenakan-ban-bocor/,"Januari 29, 2024",positive
2714,[SALAH] Ribuan Warga di Solo Deklarasikan Ganjar Hingga Macet Total,https://turnbackhoax.id/2024/01/29/salah-ribuan-warga-di-solo-deklarasikan-ganjar-hingga-macet-total/,"Januari 29, 2024",positive
2715,[SALAH] Bantuan Beras Bulog Dipasangi Stiker Prabowo Gibran,https://turnbackhoax.id/2024/01/29/salah-bantuan-beras-bulog-dipasangi-stiker-prabowo-gibran/,"Januari 29, 2024",positive
2716,[SALAH] KH. Suyuti Toha Meninggal Saat Doakan Prabowo Presiden 2024,https://turnbackhoax.id/2024/01/29/salah-kh-suyuti-toha-meninggal-saat-doakan-prabowo-presiden-2024/,"Januari 29, 2024",positive
2717,[SALAH] Indonesia Vs Jepang Kalah 1-3 ! Jordi Amat Langsung Dipecat Dari Timnas Akibat Blunder !,https://turnbackhoax.id/2024/01/29/salah-indonesia-vs-jepang-kalah-1-3-jordi-amat-langsung-dipecat-dari-timnas-akibat-blunder/,"Januari 29, 2024",positive
2718,[SALAH] Iwan Fals dan Rhoma Irama Nyanyikan Lagu Sindiran Untuk Paslon 02,https://turnbackhoax.id/2024/01/29/salah-iwan-fals-dan-rhoma-irama-nyanyikan-lagu-sindiran-untuk-paslon-02/,"Januari 29, 2024",positive
2719,[SALAH] KONSER RHOMA IRAMA DAN IWAN FALS DUKUNG PASANGAN ANIES-MUHAIMIN,https://turnbackhoax.id/2024/01/29/salah-konser-rhoma-irama-dan-iwan-fals-dukung-pasangan-anies-muhaimin/,"Januari 29, 2024",positive
2720,[SALAH] MAHFUD MD DAN WALIKOTA ACEH USIR PAKSA PENGUNGSI ROHINGYA,https://turnbackhoax.id/2024/01/29/salah-mahfud-md-dan-walikota-aceh-usir-paksa-pengungsi-rohingya/,"Januari 29, 2024",positive
2721,[SALAH] Pendukung Anies Baswedan di Papua Nugini Membludak,https://turnbackhoax.id/2024/01/29/salah-pendukung-anies-baswedan-di-papua-nugini-membludak/,"Januari 29, 2024",positive
2722,[SALAH] Videotron AMIN Tayang di Bukittinggi,https://turnbackhoax.id/2024/01/29/salah-videotron-amin-tayang-di-bukittinggi/,"Januari 29, 2024",positive
2723,[SALAH] DENY JA : HASIL SURVEY LSI PEMILIH ISLAM MAYORITAS PILIH PASANGAN AMIN,https://turnbackhoax.id/2024/01/29/salah-deny-ja-hasil-survey-lsi-pemilih-islam-mayoritas-pilih-pasangan-amin/,"Januari 29, 2024",positive
2724,[SALAH] Ketua KPU Copot Gibran Karena Hanya Lulusan SMK,https://turnbackhoax.id/2024/01/29/salah-ketua-kpu-copot-gibran-karena-hanya-lulusan-smk/,"Januari 29, 2024",positive
2725,[SALAH] 8 Guru Ditahan Gajinya Dipaksa Memilih 02,https://turnbackhoax.id/2024/01/29/salah-8-guru-ditahan-gajinya-dipaksa-memilih-02/,"Januari 29, 2024",positive
2726,[SALAH] Ijazah Gibran Dinyatakan Palsu,https://turnbackhoax.id/2024/01/29/salah-ijazah-gibran-dinyatakan-palsu/,"Januari 29, 2024",positive
2727,[SALAH] Ketua MK Ngaku Dibayar 500 M Oleh Gibran,https://turnbackhoax.id/2024/01/29/salah-ketua-mk-ngaku-dibayar-500-m-oleh-gibran/,"Januari 29, 2024",positive
2728,[SALAH] Bansos Presiden di Depan Istana Setelah Pernyataan Tidak Netral,https://turnbackhoax.id/2024/01/29/salah-bansos-presiden-di-depan-istana-setelah-pernyataan-tidak-netral/,"Januari 29, 2024",positive
2729,[SALAH] Gibran Ngaku Dirinya Hanya Lulusan SMK Dan Minta Maaf Depan Media,https://turnbackhoax.id/2024/01/29/salah-gibran-ngaku-dirinya-hanya-lulusan-smk-dan-minta-maaf-depan-media/,"Januari 29, 2024",positive
2730,[SALAH] MK Putuskan Gibran Gagal Nyapres Karena Hanya Lulusan SMK,https://turnbackhoax.id/2024/01/29/salah-mk-putuskan-gibran-gagal-nyapres-karena-hanya-lulusan-smk/,"Januari 29, 2024",positive
2731,[SALAH] Demokrat dan PDIP Bersatu Demi Menangkan Ganjar di 2023,https://turnbackhoax.id/2024/01/29/salah-demokrat-dan-pdip-bersatu-demi-menangkan-ganjar-di-2023/,"Januari 29, 2024",positive
2732,[SALAH] Golkar Putar Haluan Dukung Ganjar Capres 2024,https://turnbackhoax.id/2024/01/29/salah-golkar-putar-haluan-dukung-ganjar-capres-2024/,"Januari 29, 2024",positive
2733,[SALAH] Ribuan Kader PSI Banting Setir Dukung Ganjar Sebagai Capres 2024,https://turnbackhoax.id/2024/01/29/salah-ribuan-kader-psi-banting-setir-dukung-ganjar-sebagai-capres-2024/,"Januari 29, 2024",positive
2734,[SALAH] Surat Give Away Dari Kepolisian Republik Indonesia,https://turnbackhoax.id/2024/01/29/salah-surat-give-away-dari-kepolisian-republik-indonesia/,"Januari 29, 2024",positive
2735,[SALAH] Istana Lumpuh! Ribuan Mahasiswa dan Masyarakat Tolak Prabowo-Gibran,https://turnbackhoax.id/2024/01/29/salah-istana-lumpuh-ribuan-mahasiswa-dan-masyarakat-tolak-prabowo-gibran/,"Januari 29, 2024",positive
2736,[SALAH] Muncul hewan Dabbah tanda akhir zaman,https://turnbackhoax.id/2024/01/29/salah-muncul-hewan-dabbah-tanda-akhir-zaman/,"Januari 29, 2024",positive
2737,[SALAH] Justin Bieber Meninggal,https://turnbackhoax.id/2024/01/29/salah-justin-bieber-meninggal/,"Januari 29, 2024",positive
2738,[SALAH] Waspada bahaya makanan kaleng asal Thailand,https://turnbackhoax.id/2024/01/29/salah-waspada-bahaya-makanan-kaleng-asal-thailand/,"Januari 29, 2024",positive
2739,[SALAH] Megawati Turun Langsung Pimpin Pasukan Warga Maluku Untuk Deklarasi Ganjar Capres 2024,https://turnbackhoax.id/2024/01/29/salah-megawati-turun-langsung-pimpin-pasukan-warga-maluku-untuk-deklarasi-ganjar-capres-2024/,"Januari 29, 2024",positive
2740,[SALAH] OJK Beri Bantuan Lunasi Hutang bagi Nasabah Pinjol,https://turnbackhoax.id/2024/01/29/salah-ojk-beri-bantuan-lunasi-hutang-bagi-nasabah-pinjol/,"Januari 29, 2024",positive
2741,[SALAH] Foto Kebakaran dari Perang di Yaman pada 12 Januari 2024,https://turnbackhoax.id/2024/01/29/salah-foto-kebakaran-dari-perang-di-yaman-pada-12-januari-2024/,"Januari 29, 2024",positive
2742,[SALAH] “Sinyal Dukung Ganjar! Tiga Menteri Andalan Jokowi Kompak Salam Metal Tiga Jari”,https://turnbackhoax.id/2024/01/29/salah-sinyal-dukung-ganjar-tiga-menteri-andalan-jokowi-kompak-salam-metal-tiga-jari/,"Januari 29, 2024",positive
2743,[SALAH] Beberapa Jenis Vaksin Memiliki Efek Samping Meningitis,https://turnbackhoax.id/2024/01/29/salah-beberapa-jenis-vaksin-memiliki-efek-samping-meningitis/,"Januari 29, 2024",positive
2744,[SALAH] HAARP Digunakan untuk Mengendalikan Badai Salju yang Menggagalkan Kampanye Donald Trump di Kaukus Iowa,https://turnbackhoax.id/2024/01/29/salah-haarp-digunakan-untuk-mengendalikan-badai-salju-yang-menggagalkan-kampanye-donald-trump-di-kaukus-iowa/,"Januari 29, 2024",positive
2745,[SALAH] Banyak Polisi Mengepung Mall Miami karena Adanya Alien,https://turnbackhoax.id/2024/01/29/salah-banyak-polisi-mengepung-mall-miami-karena-adanya-alien/,"Januari 29, 2024",positive
2746,[SALAH] Joe Biden Akan Mengirimkan Putra-Putri Anak Amerika Jika Kongres Tidak Mengizinkan Pemberian 61 Miliar Dolar untuk Ukraina,https://turnbackhoax.id/2024/01/28/salah-joe-biden-akan-mengirimkan-putra-putri-anak-amerika-jika-kongres-tidak-mengizinkan-pemberian-61-miliar-dolar-untuk-ukraina/,"Januari 28, 2024",positive
2747,[SALAH] Akun WhatsApp Kasatpol PP Ketapang Anwar,https://turnbackhoax.id/2024/01/28/salah-akun-whatsapp-kasatpol-pp-ketapang-anwar/,"Januari 28, 2024",positive
2748,[SALAH] Akun WhatsApp Kapolres Kubu Raya AKBP Wahyu Jati Wibowo,https://turnbackhoax.id/2024/01/28/salah-akun-whatsapp-kapolres-kubu-raya-akbp-wahyu-jati-wibowo/,"Januari 28, 2024",positive
2749,[SALAH] Akun WhatsApp Pj Wali Kota Cirebon Agus Mulyadi,https://turnbackhoax.id/2024/01/28/salah-akun-whatsapp-pj-wali-kota-cirebon-agus-mulyadi/,"Januari 28, 2024",positive
2750,[SALAH] Lowongan Kerja Puskesmas Tanjungsari Pacitan,https://turnbackhoax.id/2024/01/28/salah-lowongan-kerja-puskesmas-tanjungsari-pacitan/,"Januari 28, 2024",positive
2751,[SALAH] 19 Pengungsi Rohingnya Ditangkap Polres Bengkulu,https://turnbackhoax.id/2024/01/28/salah-19-pengungsi-rohingnya-ditangkap-polres-bengkulu/,"Januari 28, 2024",positive
2752,[SALAH] Surat Edaran Pelaksanaan Pelatihan Government Transformation Academy 2024,https://turnbackhoax.id/2024/01/28/salah-surat-edaran-pelaksanaan-pelatihan-government-transformation-academy-2024/,"Januari 28, 2024",positive
2753,[SALAH]: Foto Prabowo dilukis tampak menyeramkan,https://turnbackhoax.id/2024/01/27/salah-foto-prabowo-dilukis-tampak-menyeramkan/,"Januari 27, 2024",positive
2754,[SALAH] Penembakan dari pesawat oleh tentara Israel,https://turnbackhoax.id/2024/01/27/salah-penembakan-dari-pesawat-oleh-tentara-israel/,"Januari 27, 2024",positive
2755,[SALAH] Keluarga Jokowi Diasingkan Akibat Mengubah Konstitusi,https://turnbackhoax.id/2024/01/26/salah-keluarga-jokowi-diasingkan-akibat-mengubah-konstitusi/,"Januari 26, 2024",positive
2756,[SALAH]: “Kedatangan Pengungsi Rohingya untuk Menambah Suara di Pemilu”,https://turnbackhoax.id/2024/01/26/salah-kedatangan-pengungsi-rohingya-untuk-menambah-suara-di-pemilu/,"Januari 26, 2024",positive
2757,[SALAH]: “Akhirnya AHY deklarasi Anies sebagai calon tunggal di pilpres tahun 2024”,https://turnbackhoax.id/2024/01/26/salah-akhirnya-ahy-deklarasi-anies-sebagai-calon-tunggal-di-pilpres-tahun-2024/,"Januari 26, 2024",positive
2758,[SALAH] Seluruh Warga Menolak Kampanye Politik Prabowo-Gibran,https://turnbackhoax.id/2024/01/26/salah-seluruh-warga-menolak-kampanye-politik-prabowo-gibran/,"Januari 26, 2024",positive
2759,[SALAH] TANGIS PILU KLUARGA BESAR ISTANA.. GIBRAN DICOPOT DARI KK..SURVEI WOWO TERJUN BEBAS,https://turnbackhoax.id/2024/01/26/salah-tangis-pilu-kluarga-besar-istana-gibran-dicopot-dari-kk-survei-wowo-terjun-bebas/,"Januari 26, 2024",positive
2760,[SALAH] SALAM 3 JARI OLEH PRABOWO “Tetap Ganjar Mahfud Untuk Indonesia 2024”,https://turnbackhoax.id/2024/01/26/salah-salam-3-jari-oleh-prabowo-tetap-ganjar-mahfud-untuk-indonesia-2024/,"Januari 26, 2024",positive
2761,[SALAH] Akun Tiktok Prabowo Bansos Bagikan Uang dengan Persyaratan Umur 30-60 Tahun,https://turnbackhoax.id/2024/01/26/salah-akun-tiktok-prabowo-bansos-bagikan-uang-dengan-persyaratan-umur-30-60-tahun/,"Januari 26, 2024",positive
2762,[SALAH] SBY Resmi Dukung Anies-Amien Akibat Desakan Kader Demokrat,https://turnbackhoax.id/2024/01/26/salah-sby-resmi-dukung-anies-amien-akibat-desakan-kader-demokrat/,"Januari 26, 2024",positive
2763,[SALAH]: “Gunung Tangkuban Perahu erupsi pada Awal Januari 2024”,https://turnbackhoax.id/2024/01/26/salah-gunung-tangkuban-perahu-erupsi-pada-awal-januari-2024/,"Januari 26, 2024",positive
2764,[SALAH] AKUN WHATSAPP KETUA DPRD KABUPATEN JEPARA HAIZUL MA’ARIF,https://turnbackhoax.id/2024/01/26/salah-akun-whatsapp-ketua-dprd-kabupaten-jepara-haizul-maarif/,"Januari 26, 2024",positive
2765,[SALAH] AKUN WHATSAPP WALIKOTA TANJUNGPINANG BAGIKAN DONASI KE RUMAH IBADAH,https://turnbackhoax.id/2024/01/26/salah-akun-whatsapp-walikota-tanjungpinang-bagikan-donasi-ke-rumah-ibadah/,"Januari 26, 2024",positive
2766,[SALAH] Bawaslu Resmi Melarang Tim Prabowo Hadiri Debat Selanjutnya,https://turnbackhoax.id/2024/01/26/salah-bawaslu-resmi-melarang-tim-prabowo-hadiri-debat-selanjutnya/,"Januari 26, 2024",positive
2767,[SALAH] Yordania Hajar Bahrain di Piala Asia 2023,https://turnbackhoax.id/2024/01/26/salah-yordania-hajar-bahrain-di-piala-asia-2023/,"Januari 26, 2024",positive
2768,[SALAH] Kyai Yang Doakan Prabowo Gibran Meninggal Dunia,https://turnbackhoax.id/2024/01/26/salah-kyai-yang-doakan-prabowo-gibran-meninggal-dunia/,"Januari 26, 2024",positive
2769,[SALAH] Gelombang Tinggi 15 Meter Terjang 5 Wilayah,https://turnbackhoax.id/2024/01/25/salah-gelombang-tinggi-15-meter-terjang-5-wilayah/,"Januari 25, 2024",positive
2770,[SALAH] Beredar Unggahan Prabowo Berikan Setiap Pemilihnya Uang 20 Juta,https://turnbackhoax.id/2024/01/25/salah-beredar-unggahan-prabowo-berikan-setiap-pemilihnya-uang-20-juta/,"Januari 25, 2024",positive
2771,[SALAH] Sulawesi Lenyap Tak Tertolong Akibat Banjir Bandang,https://turnbackhoax.id/2024/01/25/salah-sulawesi-lenyap-tak-tertolong-akibat-banjir-bandang/,"Januari 25, 2024",positive
2772,[SALAH] Infantino Bawa Wasit Collina untuk Periksa Ulang Laga Indonesia vs Irak di Piala Asia 2023,https://turnbackhoax.id/2024/01/25/salah-infantino-bawa-wasit-collina-untuk-periksa-ulang-laga-indonesia-vs-irak-di-piala-asia-2023/,"Januari 25, 2024",positive
2773,"[SALAH] Gempa 9,6 Magnitudo Hancurkan Sumbawa",https://turnbackhoax.id/2024/01/25/salah-gempa-96-magnitudo-hancurkan-sumbawa/,"Januari 25, 2024",positive
2774,[SALAH] Anies Mundur Jadi Capres Usai KPK Menetapkannya Tersangka Korupsi Formula E,https://turnbackhoax.id/2024/01/25/salah-anies-mundur-jadi-capres-usai-kpk-menetapkannya-tersangka-korupsi-formula-e/,"Januari 25, 2024",positive
2775,[SALAH] Akun Tiktok Tiruan Atta Halilintar Bagikan Uang 60 Juta Rupiah Melalui Games Tangkap Gambar,https://turnbackhoax.id/2024/01/25/salah-akun-tiktok-tiruan-atta-halilintar-bagikan-uang-60-juta-rupiah-melalui-games-tangkap-gambar/,"Januari 25, 2024",positive
2776,[SALAH] 27 Negara Dukung Indonesia untuk Bertanding Ulang dengan Irak pada Piala Asia 2023,https://turnbackhoax.id/2024/01/25/27-negara-dukung-indonesia-untuk-bertanding-ulang-dengan-irak-pada-piala-asia-2023/,"Januari 25, 2024",positive
2777,[SALAH] David Beckham Bela Indonesia Usai Dicurangi di Piala Asia 2023,https://turnbackhoax.id/2024/01/25/salah-david-beckham-bela-indonesia-usai-dicurangi-di-piala-asia-2023/,"Januari 25, 2024",positive
2778,[SALAH] Gibran Gunakan Alat Bantu Bone Conduction Earphone Di Debat Pilpres Keempat,https://turnbackhoax.id/2024/01/25/salah-gibran-gunakan-alat-bantu-bone-conduction-earphone-di-debat-pilpres-keempat/,"Januari 25, 2024",positive
2779,[SALAH] Video Peserta Audisi Amerika Lolos Bawakan Lagu “Ojo Dibandingke”,https://turnbackhoax.id/2024/01/25/salah-video-peserta-audisi-amerika-lolos-bawakan-lagu-ojo-dibandingke/,"Januari 25, 2024",positive
2780,"[SALAH] Alasan Anies Baswedan Dicopot jadi Mendikbud Karena Korupsi 2,3 Triliun",https://turnbackhoax.id/2024/01/25/salah-alasan-anies-baswedan-dicopot-jadi-mendikbud-karena-korupsi-23-triliun/,"Januari 25, 2024",positive
2781,[SALAH] Anies Berkata “Oksigen dan Hidrogen Nanti Dalam 1 Tahun Jadi Mangkok”,https://turnbackhoax.id/2024/01/25/salah-anies-berkata-oksigen-dan-hidrogen-nanti-dalam-1-tahun-jadi-mangkok/,"Januari 25, 2024",positive
2782,[SALAH] Percakapan Telepon Anies Baswedan dengan Surya Paloh Bocor,https://turnbackhoax.id/2024/01/25/salah-percakapan-telepon-anies-baswedan-dengan-surya-paloh-bocor/,"Januari 25, 2024",positive
2783,[SALAH] Kota Batam Siang Ini Menjemput Kedatangan Calon Presiden Perubahan AMIN,https://turnbackhoax.id/2024/01/25/salah-kota-batam-siang-ini-menjemput-kedatangan-calon-presiden-perubahan-amin/,"Januari 25, 2024",positive
2784,"[SALAH] Pernyataan Jokowi “jika Palestina tidak mendapatkan pasokan obat-obatan dan makanan, maka dipastikan Indonesia menyatakan kami keluar permanen dari keanggotaan PBB”",https://turnbackhoax.id/2024/01/25/salah-pernyataan-jokowi-jika-palestina-tidak-mendapatkan-pasokan-obat-obatan-dan-makanan-maka-dipastikan-indonesia-menyatakan-kami-keluar-permanen-dari-keanggotaan-pbb/,"Januari 25, 2024",positive
2785,[SALAH] Rekaman Anies Dimarahin Surya Paloh,https://turnbackhoax.id/2024/01/25/salah-rekaman-anies-dimarahin-surya-paloh/,"Januari 25, 2024",positive
2786,[SALAH] Jusuf Hamka Memberikan Sumbangan Uang di Facebook,https://turnbackhoax.id/2024/01/25/salah-jusuf-hamka-memberikan-sumbangan-uang-di-facebook/,"Januari 25, 2024",positive
2787,[SALAH] Akun TikTok Baim Wong Berbagi Uang,https://turnbackhoax.id/2024/01/25/salah-akun-tiktok-baim-wong-berbagi-uang/,"Januari 25, 2024",positive
2788,[SALAH] PT Honda Astra Berbagi Satu Unit Motor dengan Memenangkan Games Tangkap Gambar,https://turnbackhoax.id/2024/01/25/salah-pt-honda-astra-berbagi-satu-unit-motor-dengan-memenangkan-games-tangkap-gambar/,"Januari 25, 2024",positive
2789,[SALAH] Sri Mulyani Ajak Mencoblos Pasangan Calon Nomor Urut 03,https://turnbackhoax.id/2024/01/25/salah-sri-mulyani-ajak-mencoblos-pasangan-calon-nomor-urut-03/,"Januari 25, 2024",positive
2790,[SALAH] Unggahan Pinjaman Online oleh Bank BNI di Tiktok,https://turnbackhoax.id/2024/01/25/salah-unggahan-pinjaman-oleh-bank-bni-di-tiktok/,"Januari 25, 2024",positive
2791,[SALAH] Pengukuhan Jokowi Ketua PKI Gantinya DN Aidit,https://turnbackhoax.id/2024/01/25/salah-pengukuhan-jokowi-ketua-pki-gantinya-dn-aidit/,"Januari 25, 2024",positive
2792,[SALAH] Menara Eiffel Kebakaran 2024,https://turnbackhoax.id/2024/01/25/salah-menara-eiffel-kebakaran-2024/,"Januari 25, 2024",positive
2793,"[SALAH] SBY Perintahkan Kader PAN, Demokrat, PKS, dan Golkar Bersatu Mendukung Anies di Pilpres 2024",https://turnbackhoax.id/2024/01/25/salah-sby-perintahkan-kader-pan-demokrat-pks-dan-golkar-bersatu-mendukung-anies-di-pilpres-2024/,"Januari 25, 2024",positive
2794,[SALAH] Jokowi Hadiri Acara Deklarasi Ganjar,https://turnbackhoax.id/2024/01/25/salah-jokowi-acara-deklarasi-ganjar/,"Januari 25, 2024",positive
2795,"[SALAH] Gempa 10,7 Magnitudo Hancurkan Gedung DPR",https://turnbackhoax.id/2024/01/25/salah-gempa-107-magnitudo-hancurkan-gedung-dpr/,"Januari 25, 2024",positive
2796,[SALAH] CILACAP TUMPAH RUAH AMIN,https://turnbackhoax.id/2024/01/25/salah-cilacap-tumpah-ruah-amin/,"Januari 25, 2024",positive
2797,[SALAH] KEDATANGAN PENGUNGSI ROHINGYA MERUPAKAN SKENARIO AMERIKA DAN ISRAEL,https://turnbackhoax.id/2024/01/25/salah-kedatangan-pengungsi-rohingya-merupakan-skenario-amerika-dan-israel/,"Januari 25, 2024",positive
